status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,599000,2,2,1,"12 9th St Apt 802, Medford, MA, 02155",12 9th St Apt 802,Medford,Massachusetts,2155,1168,12/28/21
for_sale,435000,1,1,,"36 Abigail Way Unit 4002, Reading, MA, 01867",36 Abigail Way Unit 4002,Reading,Massachusetts,1867,965,11/16/16
for_sale,2950000,2,3,,"346 Beacon St Apt 4, Boston, MA, 02116",346 Beacon St Apt 4,Boston,Massachusetts,2116,1994,1/4/19
for_sale,525000,,,1.48,"212 Pratts Mill Rd, Sudbury, MA, 01776",212 Pratts Mill Rd,Sudbury,Massachusetts,1776,,4/23/19
for_sale,699000,1,1,,"54 Lancaster Ter Apt 3, Brookline, MA, 02446",54 Lancaster Ter Apt 3,Brookline,Massachusetts,2446,780,4/12/19
for_sale,10500000,4,5,,"100 Beacon St Unit 6, Boston, MA, 02116",100 Beacon St Unit 6,Boston,Massachusetts,2116,4140,7/1/11
for_sale,569000,1,1,,"290 Pleasant St Apt 201, Watertown, MA, 02472",290 Pleasant St Apt 201,Watertown,Massachusetts,2472,778,7/1/21
for_sale,915000,2,1,0.03,"520 Massachusetts Ave Apt 1, Boston, MA, 02118",520 Massachusetts Ave Apt 1,Boston,Massachusetts,2118,1128,4/30/18
for_sale,560500,3,2,0.03,"6 Beram Ave Unit 6, Boston, MA, 02131",6 Beram Ave Unit 6,Boston,Massachusetts,2131,1426,8/14/18
for_sale,1320000,2,2,,"363 Marlborough St Apt 3, Boston, MA, 02115",363 Marlborough St Apt 3,Boston,Massachusetts,2115,1065,11/16/18
for_sale,1975000,3,3,,"232 W Canton St Apt 1, Boston, MA, 02116",232 W Canton St Apt 1,Boston,Massachusetts,2116,1791,12/20/19
for_sale,2150000,3,4,,"21 Crowninshield Rd Unit 21, Brookline, MA, 02446",21 Crowninshield Rd Unit 21,Brookline,Massachusetts,2446,1897,11/17/14
for_sale,349900,2,2,,"405 Windsor Dr Unit 405, Framingham, MA, 01701",405 Windsor Dr Unit 405,Framingham,Massachusetts,1701,980,12/20/18
for_sale,1250000,3,3,0.57,"2 Robandy Rd, Andover, MA, 01810",2 Robandy Rd,Andover,Massachusetts,1810,2719,3/17/15
for_sale,460000,2,1,0.02,"242 S Huntington Ave Apt 2, Boston, MA, 02130",242 S Huntington Ave Apt 2,Boston,Massachusetts,2130,828,8/29/13
for_sale,649000,2,2,,"50 Hicks Ave Apt 7, Medford, MA, 02155",50 Hicks Ave Apt 7,Medford,Massachusetts,2155,1272,2/22/10
for_sale,899000,1,2,0.02,"2400 Beacon St Unit 411, Boston, MA, 02467",2400 Beacon St Unit 411,Boston,Massachusetts,2467,1001,2/16/11
for_sale,2299000,5,3,,"70 Marshal St Unit A3, Brookline, MA, 02445",70 Marshal St Unit A3,Brookline,Massachusetts,2445,2490,8/2/19
for_sale,1875000,4,4,0.23,"143 Hamilton St Unit 1, Cambridge, MA, 02139",143 Hamilton St Unit 1,Cambridge,Massachusetts,2139,2172,11/24/20
for_sale,725000,2,2,0.18,"39 Henshaw St Unit 2, Newton, MA, 02465",39 Henshaw St Unit 2,Newton,Massachusetts,2465,1072,5/15/18
for_sale,450000,2,1,0.08,"409 Belgrade Ave Unit 1, Boston, MA, 02132",409 Belgrade Ave Unit 1,Boston,Massachusetts,2132,1000,5/30/12
for_sale,945000,2,1,,"521 Columbus Ave Apt 6, Boston, MA, 02118",521 Columbus Ave Apt 6,Boston,Massachusetts,2118,780,6/2/10
for_sale,1495000,4,2,,"28 Essex St Apt 4, Cambridge, MA, 02139",28 Essex St Apt 4,Cambridge,Massachusetts,2139,1304,7/9/19
for_sale,899000,2,4,,"24 Primrose Cir Unit 24, Hopkinton, MA, 01748",24 Primrose Cir Unit 24,Hopkinton,Massachusetts,1748,2680,6/29/18
for_sale,680000,2,2,,"4 Steepletree Ln Unit 4, Wayland, MA, 01778",4 Steepletree Ln Unit 4,Wayland,Massachusetts,1778,1750,5/31/12
for_sale,795000,2,1,,"148 Albion St Unit 1, Somerville, MA, 02144",148 Albion St Unit 1,Somerville,Massachusetts,2144,1511,6/5/18
for_sale,1299000,3,3,,"46 Regent Cir Unit 46, Brookline, MA, 02445",46 Regent Cir Unit 46,Brookline,Massachusetts,2445,1923,7/31/18
for_sale,544900,3,2,0.04,"22 Moreland St Apt 3, Boston, MA, 02119",22 Moreland St Apt 3,Boston,Massachusetts,2119,1626,5/7/10
for_sale,565000,2,1,0.03,"273 Beech St Unit 2, Boston, MA, 02131",273 Beech St Unit 2,Boston,Massachusetts,2131,1248,7/7/11
for_sale,429900,2,1,1,"50 Water St Apt 63, Medford, MA, 02155",50 Water St Apt 63,Medford,Massachusetts,2155,843,4/27/21
for_sale,1395000,2,2,,"146 Chandler St Apt 1, Boston, MA, 02116",146 Chandler St Apt 1,Boston,Massachusetts,2116,1355,9/20/13
for_sale,1099999,2,2,,"115 University Rd Unit 1, Brookline, MA, 02445",115 University Rd Unit 1,Brookline,Massachusetts,2445,1320,9/1/10
for_sale,740000,2,3,,"25 Hillside Dr Unit 25, Wayland, MA, 01778",25 Hillside Dr Unit 25,Wayland,Massachusetts,1778,2762,9/30/14
for_sale,197000,1,1,,"915 Edgell Rd Apt 77, Framingham, MA, 01701",915 Edgell Rd Apt 77,Framingham,Massachusetts,1701,658,1/6/21
for_sale,899999,3,2,0.24,"1015 Concord Ave, Belmont, MA, 02478",1015 Concord Ave,Belmont,Massachusetts,2478,1290,6/30/11
for_sale,529900,3,3,,"11 Arcadia Cir, Marlborough, MA, 01752",11 Arcadia Cir,Marlborough,Massachusetts,1752,1821,6/27/19
for_sale,549000,2,1,0.04,"609 Centre St Apt 2, Boston, MA, 02130",609 Centre St Apt 2,Boston,Massachusetts,2130,966,6/10/11
for_sale,1099000,3,3,,"41 Oak St Unit B, Somerville, MA, 02143",41 Oak St Unit B,Somerville,Massachusetts,2143,1503,12/5/19
for_sale,230000,1,1,,"80 Edgelawn Ave Apt 1, North Andover, MA, 01845",80 Edgelawn Ave Apt 1,North Andover,Massachusetts,1845,680,6/24/21
for_sale,495000,2,1,,"125 Trapelo Rd Apt 11, Belmont, MA, 02478",125 Trapelo Rd Apt 11,Belmont,Massachusetts,2478,748,11/17/21
for_sale,9995000,4,3,,"305 Commonwealth Ave Apt 2, Boston, MA, 02115",305 Commonwealth Ave Apt 2,Boston,Massachusetts,2115,4253,4/4/19
for_sale,1999000,2,2,0.03,"230 Marlborough St Apt 3, Boston, MA, 02116",230 Marlborough St Apt 3,Boston,Massachusetts,2116,1160,12/12/18
for_sale,610000,3,,0.07,"130 Boston Ave, Medford, MA, 02155",130 Boston Ave,Medford,Massachusetts,2155,1481,12/22/21
for_sale,399000,2,1,,"10 Hallmark Gdns Apt 8, Burlington, MA, 01803",10 Hallmark Gdns Apt 8,Burlington,Massachusetts,1803,900,5/6/19
for_sale,749900,3,2,0.07,"115 Winthrop St Apt 1, Medford, MA, 02155",115 Winthrop St Apt 1,Medford,Massachusetts,2155,2098,10/31/14
for_sale,789000,2,1,0.02,"103 Gainsborough St Apt 5, Boston, MA, 02115",103 Gainsborough St Apt 5,Boston,Massachusetts,2115,1004,5/31/12
for_sale,369000,1,1,,"180 Green St Apt 303, Melrose, MA, 02176",180 Green St Apt 303,Melrose,Massachusetts,2176,714,4/30/14
for_sale,825000,2,1,,"413 Washington St Apt 2, Brookline, MA, 02446",413 Washington St Apt 2,Brookline,Massachusetts,2446,1100,1/15/10
for_sale,749000,2,1,,"88 Walnut St Apt 2, Brookline, MA, 02445",88 Walnut St Apt 2,Brookline,Massachusetts,2445,1025,8/27/19
for_sale,549990,3,2,,"14 Holm Ct Apt 3, Malden, MA, 02148",14 Holm Ct Apt 3,Malden,Massachusetts,2148,1792,12/23/20
for_sale,3400000,3,4,,"39 Hammond St Apt 2, Cambridge, MA, 02138",39 Hammond St Apt 2,Cambridge,Massachusetts,2138,2913,1/23/19
for_sale,335000,1,1,,"52 Lawrence Dr Unit M609, Lowell, MA, 01854",52 Lawrence Dr Unit M609,Lowell,Massachusetts,1854,1267,10/16/14
for_sale,975000,3,3,,"53 Moraine St Unit 53, Belmont, MA, 02478",53 Moraine St Unit 53,Belmont,Massachusetts,2478,1822,12/18/18
for_sale,629900,3,2,0.54,"8 S Bedford St, Burlington, MA, 01803",8 S Bedford St,Burlington,Massachusetts,1803,1350,12/21/12
for_sale,865000,1,1,0.01,"81 Dartmouth St Unit 2, Boston, MA, 02116",81 Dartmouth St Unit 2,Boston,Massachusetts,2116,600,8/9/18
for_sale,485000,2,1,,"30 Franklin St Unit 118, Malden, MA, 02148",30 Franklin St Unit 118,Malden,Massachusetts,2148,1290,8/10/18
for_sale,1200000,3,5,0.19,"780 Watertown St Unit 780, Newton, MA, 02460",780 Watertown St Unit 780,Newton,Massachusetts,2460,2800,8/31/12
for_sale,659000,2,1,,"28 Holyoke Rd Apt 2, Somerville, MA, 02144",28 Holyoke Rd Apt 2,Somerville,Massachusetts,2144,790,6/1/15
for_sale,995000,3,2,,"72 Cypress St Apt 4, Brookline, MA, 02445",72 Cypress St Apt 4,Brookline,Massachusetts,2445,1608,3/24/11
for_sale,799000,1,2,,"2 Earhart St Unit 116, Cambridge, MA, 02141",2 Earhart St Unit 116,Cambridge,Massachusetts,2141,860,6/12/12
for_sale,549000,1,1,0.02,"114 Fenway Apt 1, Boston, MA, 02115",114 Fenway Apt 1,Boston,Massachusetts,2115,770,8/1/18
for_sale,719900,3,2,0.19,"8 Sutherland St, Andover, MA, 01810",8 Sutherland St,Andover,Massachusetts,1810,1750,6/28/16
for_sale,719000,2,3,,"26 Richmond Ln Unit 26, Framingham, MA, 01701",26 Richmond Ln Unit 26,Framingham,Massachusetts,1701,2115,5/30/19
for_sale,799000,1,1,,"249 W Newton St Apt 7, Boston, MA, 02116",249 W Newton St Apt 7,Boston,Massachusetts,2116,710,12/27/11
for_sale,4750000,2,3,0.05,"776 Boylston St Ph 1D, Boston, MA, 02199",776 Boylston St Ph 1D,Boston,Massachusetts,2199,1985,12/28/10
for_sale,479999,2,1,,"18 Pond St Apt 7, Boston, MA, 02130",18 Pond St Apt 7,Boston,Massachusetts,2130,787,3/21/11
for_sale,869000,3,2,,"22 Dartmouth St Unit 22, Arlington, MA, 02474",22 Dartmouth St Unit 22,Arlington,Massachusetts,2474,1968,10/25/18
for_sale,419000,1,1,0.01,"1949 Commonwealth Ave Apt 7, Boston, MA, 02135",1949 Commonwealth Ave Apt 7,Boston,Massachusetts,2135,625,7/20/18
for_sale,379900,2,2,0,"100 Pleasant St Unit 3, Tewksbury, MA, 01876",100 Pleasant St Unit 3,Tewksbury,Massachusetts,1876,1469,8/31/18
for_sale,489900,2,1,,"24 Bolton St Unit 24, Waltham, MA, 02453",24 Bolton St Unit 24,Waltham,Massachusetts,2453,1459,2/1/10
for_sale,289800,2,1,,"72 Prescott St Unit 72, Framingham, MA, 01702",72 Prescott St Unit 72,Framingham,Massachusetts,1702,712,1/31/13
for_sale,609900,2,2,,"7 Morgan Dr Unit 203, Natick, MA, 01760",7 Morgan Dr Unit 203,Natick,Massachusetts,1760,1480,12/20/10
for_sale,829000,2,1,0.02,"5 Albemarle St Apt 2, Boston, MA, 02115",5 Albemarle St Apt 2,Boston,Massachusetts,2115,803,5/31/13
for_sale,1119000,2,1,,"517 Columbus Ave Apt 5, Boston, MA, 02118",517 Columbus Ave Apt 5,Boston,Massachusetts,2118,778,5/25/18
for_sale,849000,2,1,,"400 Washington St Unit 101, Somerville, MA, 02143",400 Washington St Unit 101,Somerville,Massachusetts,2143,1084,6/22/18
for_sale,880000,1,1,,"8 Wellington St Apt 2, Boston, MA, 02118",8 Wellington St Apt 2,Boston,Massachusetts,2118,664,7/20/18
for_sale,380000,2,2,,"206 Meadows Edge Unit 206, Acton, MA, 01718",206 Meadows Edge Unit 206,Acton,Massachusetts,1718,1338,2/19/19
for_sale,639000,2,3,,"43 Meeting House Ln Unit 43, Southborough, MA, 01772",43 Meeting House Ln Unit 43,Southborough,Massachusetts,1772,2208,12/18/15
for_sale,399000,3,2,,"12 Apple Ridge Rd Unit 4, Maynard, MA, 01754",12 Apple Ridge Rd Unit 4,Maynard,Massachusetts,1754,2211,3/15/19
for_sale,319000,2,2,,"287 Central St Unit 287, Acton, MA, 01720",287 Central St Unit 287,Acton,Massachusetts,1720,918,12/21/11
for_sale,379900,2,2,0,"91 Merrimack Meadows Ln Unit 91, Tewksbury, MA, 01876",91 Merrimack Meadows Ln Unit 91,Tewksbury,Massachusetts,1876,1026,4/28/20
for_sale,399000,2,2,,"41 Boston Rd Unit 324, Billerica, MA, 01862",41 Boston Rd Unit 324,Billerica,Massachusetts,1862,1020,5/17/13
for_sale,330000,2,2,,"76 Kennedy Dr Unit 76, Chelmsford, MA, 01863",76 Kennedy Dr Unit 76,Chelmsford,Massachusetts,1863,960,8/3/20
for_sale,419900,2,3,,"291 Wellman Ave Unit 291, Chelmsford, MA, 01863",291 Wellman Ave Unit 291,Chelmsford,Massachusetts,1863,1600,2/21/13
for_sale,349900,2,2,,"405 Windsor Dr Unit 405, Framingham, MA, 01701",405 Windsor Dr Unit 405,Framingham,Massachusetts,1701,980,12/20/18
for_sale,525000,,,1.48,"212 Pratts Mill Rd, Sudbury, MA, 01776",212 Pratts Mill Rd,Sudbury,Massachusetts,1776,,4/23/19
for_sale,425000,2,2,12.26,"490 Main St Unit 103, Northborough, MA, 01532",490 Main St Unit 103,Northborough,Massachusetts,1532,1640,6/3/11
for_sale,529900,3,3,,"11 Arcadia Cir, Marlborough, MA, 01752",11 Arcadia Cir,Marlborough,Massachusetts,1752,1821,6/27/19
for_sale,335000,1,1,,"52 Lawrence Dr Unit M609, Lowell, MA, 01854",52 Lawrence Dr Unit M609,Lowell,Massachusetts,1854,1267,10/16/14
for_sale,359000,2,2,,"111 Brigham St Unit 12C, Hudson, MA, 01749",111 Brigham St Unit 12C,Hudson,Massachusetts,1749,1208,4/1/19
for_sale,197000,1,1,,"915 Edgell Rd Apt 77, Framingham, MA, 01701",915 Edgell Rd Apt 77,Framingham,Massachusetts,1701,658,1/6/21
for_sale,340000,2,2,,"1 Alden St Unit 1, Milford, MA, 01757",1 Alden St Unit 1,Milford,Massachusetts,1757,987,11/2/20
for_sale,299999,2,1,,"71 Stone St Apt 5, Walpole, MA, 02081",71 Stone St Apt 5,Walpole,Massachusetts,2081,815,10/28/11
for_sale,650000,1,1,0.02,"15 Braemore Rd Apt 5, Boston, MA, 02135",15 Braemore Rd Apt 5,Boston,Massachusetts,2135,688,6/1/18
for_sale,639000,2,3,,"43 Meeting House Ln Unit 43, Southborough, MA, 01772",43 Meeting House Ln Unit 43,Southborough,Massachusetts,1772,2208,12/18/15
for_sale,519000,2,1,0.02,"182 Cottage St Apt 402, Boston, MA, 02128",182 Cottage St Apt 402,Boston,Massachusetts,2128,787,1/6/12
for_sale,210000,1,1,,"42 Newman Rd Apt 3, Malden, MA, 02148",42 Newman Rd Apt 3,Malden,Massachusetts,2148,260,12/17/21
for_sale,459000,2,2,,"376 Ocean Ave Apt 1115, Revere, MA, 02151",376 Ocean Ave Apt 1115,Revere,Massachusetts,2151,1212,11/18/21
for_sale,650000,1,1,0.02,"15 Braemore Rd Apt 5, Boston, MA, 02135",15 Braemore Rd Apt 5,Boston,Massachusetts,2135,688,6/1/18
for_sale,672777,2,3,,"32 Old Framingham Rd Unit 40, Sudbury, MA, 01776",32 Old Framingham Rd Unit 40,Sudbury,Massachusetts,1776,2422,3/3/14
for_sale,495000,2,2,,"150 North Rd Unit 8, Sudbury, MA, 01776",150 North Rd Unit 8,Sudbury,Massachusetts,1776,1662,5/11/15
for_sale,525000,,,1.48,"212 Pratts Mill Rd, Sudbury, MA, 01776",212 Pratts Mill Rd,Sudbury,Massachusetts,1776,,4/23/19
for_sale,740000,2,3,,"25 Hillside Dr Unit 25, Wayland, MA, 01778",25 Hillside Dr Unit 25,Wayland,Massachusetts,1778,2762,9/30/14
for_sale,680000,2,2,,"4 Steepletree Ln Unit 4, Wayland, MA, 01778",4 Steepletree Ln Unit 4,Wayland,Massachusetts,1778,1750,5/31/12
for_sale,629900,3,2,0.54,"8 S Bedford St, Burlington, MA, 01803",8 S Bedford St,Burlington,Massachusetts,1803,1350,12/21/12
for_sale,399000,2,1,,"10 Hallmark Gdns Apt 8, Burlington, MA, 01803",10 Hallmark Gdns Apt 8,Burlington,Massachusetts,1803,900,5/6/19
for_sale,719900,3,2,0.19,"8 Sutherland St, Andover, MA, 01810",8 Sutherland St,Andover,Massachusetts,1810,1750,6/28/16
for_sale,1250000,3,3,0.57,"2 Robandy Rd, Andover, MA, 01810",2 Robandy Rd,Andover,Massachusetts,1810,2719,3/17/15
for_sale,499900,3,2,,"159 Allen Rd Unit 25, Billerica, MA, 01821",159 Allen Rd Unit 25,Billerica,Massachusetts,1821,2047,5/22/20
for_sale,299000,2,2,,"161 Flower Ln Apt 6, Dracut, MA, 01826",161 Flower Ln Apt 6,Dracut,Massachusetts,1826,1372,5/22/19
for_sale,199900,2,1,,"4 Hazelwood Ave Unit 13, Dracut, MA, 01826",4 Hazelwood Ave Unit 13,Dracut,Massachusetts,1826,725,6/21/18
for_sale,399900,2,4,,"231 Brickett Hill Cir Unit 231, Haverhill, MA, 01830",231 Brickett Hill Cir Unit 231,Haverhill,Massachusetts,1830,2083,11/30/18
for_sale,659000,5,5,0.28,"67 Front St, Shirley, MA, 01464",67 Front St,Shirley,Massachusetts,1464,2300,5/18/15
for_sale,325000,2,1,,"86 Bishop Dr Unit 86, Framingham, MA, 01702",86 Bishop Dr Unit 86,Framingham,Massachusetts,1702,1275,5/24/21
for_sale,620000,7,2,0.11,"55 Huntington Ave, Marlborough, MA, 01752",55 Huntington Ave,Marlborough,Massachusetts,1752,2765,10/28/11
for_sale,398900,2,2,,"12 Brookside Rd Unit 29, Westford, MA, 01886",12 Brookside Rd Unit 29,Westford,Massachusetts,1886,1139,8/20/19
for_sale,479900,2,2,,"100 Central Ave Unit 1, Ayer, MA, 01432",100 Central Ave Unit 1,Ayer,Massachusetts,1432,1338,10/13/21
for_sale,539900,2,3,,"260 Captain Eames Cir Unit 260, Ashland, MA, 01721",260 Captain Eames Cir Unit 260,Ashland,Massachusetts,1721,2019,11/15/21
for_sale,499990,2,2,,"30 E Bluff Rd Unit 30, Ashland, MA, 01721",30 E Bluff Rd Unit 30,Ashland,Massachusetts,1721,2112,2/21/20
for_sale,540000,2,3,,"4 McNeil Cir Unit 4, Hopkinton, MA, 01748",4 McNeil Cir Unit 4,Hopkinton,Massachusetts,1748,2800,4/5/13
for_sale,230000,2,1,,"96 Richardson Rd Unit A8, Chelmsford, MA, 01863",96 Richardson Rd Unit A8,Chelmsford,Massachusetts,1863,684,3/29/19
for_sale,299000,2,2,,"161 Flower Ln Apt 6, Dracut, MA, 01826",161 Flower Ln Apt 6,Dracut,Massachusetts,1826,1372,5/22/19
for_sale,659000,5,5,0.28,"67 Front St, Shirley, MA, 01464",67 Front St,Shirley,Massachusetts,1464,2300,5/18/15
for_sale,398900,2,2,,"12 Brookside Rd Unit 29, Westford, MA, 01886",12 Brookside Rd Unit 29,Westford,Massachusetts,1886,1139,8/20/19
for_sale,479900,2,2,,"100 Central Ave Unit 1, Ayer, MA, 01432",100 Central Ave Unit 1,Ayer,Massachusetts,1432,1338,10/13/21
for_sale,230000,2,1,,"96 Richardson Rd Unit A8, Chelmsford, MA, 01863",96 Richardson Rd Unit A8,Chelmsford,Massachusetts,1863,684,3/29/19
for_sale,299000,2,2,,"161 Flower Ln Apt 6, Dracut, MA, 01826",161 Flower Ln Apt 6,Dracut,Massachusetts,1826,1372,5/22/19
for_sale,1549800,5,4,1.15,"63 Hildreth St, Westford, MA, 01886",63 Hildreth St,Westford,Massachusetts,1886,4000,9/23/21
for_sale,290000,2,2,,"11 W Bowers St Apt 5, Lowell, MA, 01854",11 W Bowers St Apt 5,Lowell,Massachusetts,1854,908,7/31/18
for_sale,199900,2,1,,"4 Hazelwood Ave Unit 13, Dracut, MA, 01826",4 Hazelwood Ave Unit 13,Dracut,Massachusetts,1826,725,6/21/18
for_sale,380000,2,2,,"206 Meadows Edge Unit 206, Acton, MA, 01718",206 Meadows Edge Unit 206,Acton,Massachusetts,1718,1338,2/19/19
for_sale,399000,2,2,,"41 Boston Rd Unit 324, Billerica, MA, 01862",41 Boston Rd Unit 324,Billerica,Massachusetts,1862,1020,5/17/13
for_sale,330000,2,2,,"76 Kennedy Dr Unit 76, Chelmsford, MA, 01863",76 Kennedy Dr Unit 76,Chelmsford,Massachusetts,1863,960,8/3/20
for_sale,379900,2,2,0,"91 Merrimack Meadows Ln Unit 91, Tewksbury, MA, 01876",91 Merrimack Meadows Ln Unit 91,Tewksbury,Massachusetts,1876,1026,4/28/20
for_sale,419900,2,3,,"291 Wellman Ave Unit 291, Chelmsford, MA, 01863",291 Wellman Ave Unit 291,Chelmsford,Massachusetts,1863,1600,2/21/13
for_sale,335000,1,1,,"52 Lawrence Dr Unit M609, Lowell, MA, 01854",52 Lawrence Dr Unit M609,Lowell,Massachusetts,1854,1267,10/16/14
for_sale,312000,2,2,,"23 Hampshire Rd Apt 416, Methuen, MA, 01844",23 Hampshire Rd Apt 416,Methuen,Massachusetts,1844,1145,4/28/20
for_sale,379900,2,2,0,"100 Pleasant St Unit 3, Tewksbury, MA, 01876",100 Pleasant St Unit 3,Tewksbury,Massachusetts,1876,1469,8/31/18
for_sale,1549800,5,4,1.15,"63 Hildreth St, Westford, MA, 01886",63 Hildreth St,Westford,Massachusetts,1886,4000,9/23/21
for_sale,1365000,4,4,0.46,"42 Birch Dr, Concord, MA, 01742",42 Birch Dr,Concord,Massachusetts,1742,2831,11/15/19
for_sale,290000,2,2,,"11 W Bowers St Apt 5, Lowell, MA, 01854",11 W Bowers St Apt 5,Lowell,Massachusetts,1854,908,7/31/18
for_sale,499900,3,2,,"159 Allen Rd Unit 25, Billerica, MA, 01821",159 Allen Rd Unit 25,Billerica,Massachusetts,1821,2047,5/22/20
for_sale,679000,2,2,,"65 Jericho Rd Unit 65, Weston, MA, 02493",65 Jericho Rd Unit 65,Weston,Massachusetts,2493,1359,3/25/20
for_sale,1000000,3,3,,"1 Upham Way Unit 1, Weston, MA, 02493",1 Upham Way Unit 1,Weston,Massachusetts,2493,2990,3/31/21
for_sale,495000,2,2,,"150 North Rd Unit 8, Sudbury, MA, 01776",150 North Rd Unit 8,Sudbury,Massachusetts,1776,1662,5/11/15
for_sale,672777,2,3,,"32 Old Framingham Rd Unit 40, Sudbury, MA, 01776",32 Old Framingham Rd Unit 40,Sudbury,Massachusetts,1776,2422,3/3/14
for_sale,2795000,4,4,40.66,"614 South St, Shrewsbury, MA, 01545",614 South St,Shrewsbury,Massachusetts,1545,2495,10/12/10
for_sale,380000,2,2,,"206 Meadows Edge Unit 206, Acton, MA, 01718",206 Meadows Edge Unit 206,Acton,Massachusetts,1718,1338,2/19/19
for_sale,237500,2,1,,"153 Milk St Apt 31, Westborough, MA, 01581",153 Milk St Apt 31,Westborough,Massachusetts,1581,1103,4/9/21
for_sale,639000,2,3,,"43 Meeting House Ln Unit 43, Southborough, MA, 01772",43 Meeting House Ln Unit 43,Southborough,Massachusetts,1772,2208,12/18/15
for_sale,1399000,4,3,0.51,"9 Benjamin Rd, Lexington, MA, 02421",9 Benjamin Rd,Lexington,Massachusetts,2421,2361,7/16/21
for_sale,1750000,4,4,0.93,"391 Walnut St Unit 9, Newton, MA, 02460",391 Walnut St Unit 9,Newton,Massachusetts,2460,2220,6/15/12
for_sale,399000,2,2,,"41 Boston Rd Unit 324, Billerica, MA, 01862",41 Boston Rd Unit 324,Billerica,Massachusetts,1862,1020,5/17/13
for_sale,399000,3,2,,"12 Apple Ridge Rd Unit 4, Maynard, MA, 01754",12 Apple Ridge Rd Unit 4,Maynard,Massachusetts,1754,2211,3/15/19
for_sale,319000,2,2,,"287 Central St Unit 287, Acton, MA, 01720",287 Central St Unit 287,Acton,Massachusetts,1720,918,12/21/11
for_sale,419900,2,3,,"291 Wellman Ave Unit 291, Chelmsford, MA, 01863",291 Wellman Ave Unit 291,Chelmsford,Massachusetts,1863,1600,2/21/13
for_sale,369900,1,2,,"100 Rosemary Way Apt 203, Needham, MA, 02494",100 Rosemary Way Apt 203,Needham,Massachusetts,2494,669,3/16/12
for_sale,330000,2,2,,"76 Kennedy Dr Unit 76, Chelmsford, MA, 01863",76 Kennedy Dr Unit 76,Chelmsford,Massachusetts,1863,960,8/3/20
for_sale,120000,3,2,,"19 Acre Ct Unit 19, Clinton, MA, 01510",19 Acre Ct Unit 19,Clinton,Massachusetts,1510,1631,10/20/21
for_sale,329900,2,2,,"212 Edgebrook Dr Unit 212, Boylston, MA, 01505",212 Edgebrook Dr Unit 212,Boylston,Massachusetts,1505,1250,6/26/18
for_sale,240000,2,2,,"2 Arden Mills Way Unit 2209, Fitchburg, MA, 01420",2 Arden Mills Way Unit 2209,Fitchburg,Massachusetts,1420,1240,7/6/18
for_sale,224900,2,1,,"54 Green St Apt 408, Leominster, MA, 01453",54 Green St Apt 408,Leominster,Massachusetts,1453,1000,7/12/19
for_sale,525000,,,1.48,"212 Pratts Mill Rd, Sudbury, MA, 01776",212 Pratts Mill Rd,Sudbury,Massachusetts,1776,,4/23/19
for_sale,569000,1,1,,"290 Pleasant St Apt 201, Watertown, MA, 02472",290 Pleasant St Apt 201,Watertown,Massachusetts,2472,778,7/1/21
for_sale,349900,2,2,,"405 Windsor Dr Unit 405, Framingham, MA, 01701",405 Windsor Dr Unit 405,Framingham,Massachusetts,1701,980,12/20/18
for_sale,425000,2,2,12.26,"490 Main St Unit 103, Northborough, MA, 01532",490 Main St Unit 103,Northborough,Massachusetts,1532,1640,6/3/11
for_sale,105000,1,1,0.11,"390 High St Unit 8, Clinton, MA, 01510",390 High St Unit 8,Clinton,Massachusetts,1510,574,9/17/19
for_sale,529900,3,3,,"11 Arcadia Cir, Marlborough, MA, 01752",11 Arcadia Cir,Marlborough,Massachusetts,1752,1821,6/27/19
for_sale,399000,2,1,,"10 Hallmark Gdns Apt 8, Burlington, MA, 01803",10 Hallmark Gdns Apt 8,Burlington,Massachusetts,1803,900,5/6/19
for_sale,249900,1,1,,"21 South St Apt 32, Westborough, MA, 01581",21 South St Apt 32,Westborough,Massachusetts,1581,579,4/6/21
for_sale,725000,2,2,0.18,"39 Henshaw St Unit 2, Newton, MA, 02465",39 Henshaw St Unit 2,Newton,Massachusetts,2465,1072,5/15/18
for_sale,740000,2,3,,"25 Hillside Dr Unit 25, Wayland, MA, 01778",25 Hillside Dr Unit 25,Wayland,Massachusetts,1778,2762,9/30/14
for_sale,899999,3,2,0.24,"1015 Concord Ave, Belmont, MA, 02478",1015 Concord Ave,Belmont,Massachusetts,2478,1290,6/30/11
for_sale,197000,1,1,,"915 Edgell Rd Apt 77, Framingham, MA, 01701",915 Edgell Rd Apt 77,Framingham,Massachusetts,1701,658,1/6/21
for_sale,525000,3,3,,"2 Tuckerdale Way Unit 2, Millis, MA, 02054",2 Tuckerdale Way Unit 2,Millis,Massachusetts,2054,1818,7/21/20
for_sale,684900,3,3,9.38,"30 Country Candle Ln Unit 30, Northborough, MA, 01532",30 Country Candle Ln Unit 30,Northborough,Massachusetts,1532,2784,5/20/16
for_sale,335000,1,1,,"52 Lawrence Dr Unit M609, Lowell, MA, 01854",52 Lawrence Dr Unit M609,Lowell,Massachusetts,1854,1267,10/16/14
for_sale,359000,2,2,,"111 Brigham St Unit 12C, Hudson, MA, 01749",111 Brigham St Unit 12C,Hudson,Massachusetts,1749,1208,4/1/19
